11-Jun-1979,0
18-Dec-1978,0
22-Jun-1979,0
19-Jun-1978,0
25-Oct-1978,0
23-Oct-1978,0
09-Jan-1978,0
03-May-1978,0
19-May-1978,0
11-Apr-1979,0
25-Sep-1978,0
14-Jul-1978,0
25-Sep-1979,0
29-May-1979,0
06-Nov-1978,0
11-May-1979,0
07-Apr-1977,0
10-Jan-1979,0
05-Jun-1978,0
16-Jun-1978,0
22-May-1978,0
31-Mar-1978,0
01-Aug-1979,0
13-Jun-1979,0
15-May-1979,0
02-Jan-1979,0
20-Mar-1978,0
26-Jan-1979,0
10-Oct-1978,0
13-Dec-1978,0
01-Sep-1977,0
22-May-1978,0
18-Jan-1979,0
03-Dec-1979,0
23-Jul-1979,0
25-Jul-1979,0
18-Sep-1978,0
24-Apr-1978,0
14-May-1979,0
31-Aug-1979,0
12-Sep-1979,0
17-May-1978,0
31-Aug-1978,0
24-Apr-1979,0
11-Apr-1979,0
09-Jul-1979,0
09-Feb-1979,0
09-Feb-1979,0
14-Sep-1979,0
19-Oct-1978,0
11-Jun-1979,0
01-May-1978,0
19-Nov-1979,0
23-Jul-1979,0
05-Oct-1978,0
05-Nov-1979,0
09-Aug-1978,0
20-Jun-1979,0
07-Oct-1977,0
09-Mar-1978,0
11-Aug-1978,0
24-Jan-1979,0
13-Feb-1978,0.01754385964912286
22-Oct-1979,0
16-Apr-1979,0
26-Dec-1978,0
30-May-1979,0
07-Jun-1979,0
28-Nov-1979,0
29-Sep-1978,0
03-May-1979,0
18-Dec-1978,0
03-Mar-1978,0
07-May-1979,0
19-Jun-1978,0
14-Aug-1979,0
18-Sep-1979,0
01-Oct-1979,0
06-Dec-1979,0
01-Feb-1979,0
17-Jul-1978,0
20-Apr-1978,0
29-Jan-1979,0
04-Apr-1979,0
27-Aug-1979,0
06-Jun-1975,0
28-Nov-1978,0
24-May-1978,0
25-Jun-1979,0
27-Aug-1979,0
28-Dec-1978,0
20-Mar-1978,0
10-Feb-1978,0
09-Jun-1977,0
05-Sep-1978,0
10-Oct-1979,0
04-May-1979,0.03703703703703698
09-Nov-1976,0
11-Sep-1978,0
27-Dec-1977,0
22-Sep-1978,0
13-Jan-1978,0
02-Jul-1979,0
24-Apr-1978,0
25-Oct-1979,0
06-Mar-1978,0
14-Sep-1978,0
06-Feb-1978,0
01-Oct-1979,0
24-Apr-1979,0
28-Feb-1979,0
07-Aug-1979,0
16-Oct-1979,0
26-Mar-1979,0
01-Feb-1978,0
16-Feb-1979,0
26-Mar-1979,0
13-Nov-1978,0
20-Jul-1979,0
26-Sep-1979,0
08-Nov-1978,0.01754385964912286
11-Jun-1979,0
02-Apr-1979,0
03-Jun-1976,0
01-Aug-1979,0
13-Nov-1978,0
16-May-1979,0
08-Aug-1979,0
05-Apr-1978,0
15-Mar-1979,0
10-Sep-1979,0
30-Nov-1978,0
01-Apr-1977,0
28-Jul-1975,0
04-Dec-1978,0
04-Sep-1979,0
18-Jul-1979,0
28-Oct-1977,0
22-Oct-1979,0
01-Aug-1979,0
18-Jun-1979,0
13-Dec-1978,0
25-Jul-1979,0
07-Mar-1979,0
04-Jun-1979,0
13-Aug-1979,0.017857142857142905
03-Dec-1979,0
26-Jul-1978,0
16-Oct-1978,0
25-Jun-1979,0
09-Mar-1979,0
23-Apr-1979,0
01-Nov-1979,0
25-Jul-1979,0
25-Sep-1979,0
07-Aug-1979,0
12-Sep-1978,0
20-Jul-1978,0
13-Oct-1978,0
01-May-1979,0
24-Aug-1979,0
23-Aug-1979,0
12-Aug-1977,0
26-Jun-1978,0
02-Aug-1979,0
27-Dec-1976,0
08-Jun-1978,0
14-Mar-1979,0
27-Sep-1978,0
03-Oct-1978,0
14-Aug-1978,0
17-Oct-1977,0
10-Jan-1978,0
01-Aug-1979,0
11-Sep-1979,0
17-Aug-1977,0.018867924528301883
14-Aug-1979,0
26-Mar-1979,0
14-Aug-1978,0
18-Sep-1978,0
06-Dec-1978,0
